Time,Frequency,A0
1888,58,544
1889,58,579
1890,58,603
1891,58,619
1892,58,447
1893,58,245
1894,58,132
1895,58,72
1896,58,40
1897,58,22
1898,58,13
1899,58,7
1900,59,17
1901,59,148
1902,59,287
1903,59,393
1904,59,471
1905,59,528
1906,59,567
1907,59,369
1908,59,198
1909,59,105
1910,59,57
1911,59,32
1912,59,18
1913,59,10
1914,59,6
1915,59,63
1916,59,222
1917,59,344
1918,59,434
1919,59,502
1920,59,549
1921,59,582
1922,59,604
1923,59,620
1924,59,383
1925,59,208
1926,59,112
1927,59,62
1928,59,34
1929,59,19
1930,59,12
1931,59,6
1932,59,82
1933,59,236
1934,59,355
1935,59,444
1936,59,508
1937,59,554
1938,59,585
1939,59,607
1940,59,622
1941,59,360
1942,59,196
1943,59,106
1944,59,58
1945,59,32
1946,59,19
1947,59,10
1948,59,6
1949,59,101
1950,59,251
1951,59,366
1952,59,451
1953,59,514
1954,59,557
1955,59,588
1956,59,609
1957,59,595
1958,59,339
1959,59,183
1960,59,99
1961,59,55
1962,59,31
1963,59,17
1964,59,10
1965,59,6
1966,59,118
1967,59,264
1968,59,376
1969,59,459
1970,59,519
1971,59,562
1972,59,591
1973,59,611
1974,59,564
1975,59,319
1976,59,172
1977,59,93
1978,59,51
1979,59,29
1980,59,16
1981,59,10
1982,59,6
1983,59,135
1984,59,277
1985,59,386
1986,59,466
1987,59,524
1988,59,564
1989,59,593
1990,59,612
1991,59,532
1992,59,299
1993,59,161
1994,59,88
1995,59,48
1996,59,26
1997,59,15
1998,59,9
1999,59,5
2000,60,128
2001,60,239
2002,60,358
2003,60,446
2004,60,261
2005,60,136
2006,60,72
2007,60,39
2008,60,21
2009,60,12
2010,60,7
2011,60,3
2012,60,102
2013,60,252
2014,60,366
2015,60,451
2016,60,513
2017,60,557
2018,60,588
2019,60,608
2020,60,549
2021,60,308
2022,60,166
2023,60,90
2024,60,50
2025,60,27
2026,60,16
2027,60,9
2028,60,5
2029,60,163
2030,60,299
2031,60,402
2032,60,478
2033,60,533
2034,60,571
2035,60,597
2036,60,615
2037,60,448
2038,60,248
2039,60,133
2040,60,72
2041,60,40
2042,60,22
2043,60,13
2044,60,7
2045,60,55
2046,60,216
2047,60,339
2048,60,433
2049,60,500
2050,60,548
2051,60,581
2052,60,604
2053,60,621
2054,60,366
2055,60,198
2056,60,107
2057,60,58
2058,60,32
2059,60,18
2060,60,11
2061,60,6
2062,60,118
2063,60,265
2064,60,376
2065,60,459
2066,60,519
2067,60,561
2068,60,590
2069,60,610
2070,60,526
2071,60,294
2072,60,158
2073,60,86
2074,60,47
2075,60,26
2076,60,15
2077,60,9
2078,60,4
2079,60,176
2080,60,308
2081,60,409
2082,60,483
2083,60,536
2084,60,573
2085,60,599
2086,60,616
2087,60,428
2088,60,236
2089,60,127
2090,60,69
2091,60,38
2092,60,22
2093,60,13
2094,60,7
2095,60,70
2096,60,226
2097,60,347
2098,60,439
2099,60,504
2100,61,477
2101,61,525
2102,61,568
2103,61,596
2104,61,615
2105,61,628
2106,61,637
2107,61,643
2108,61,448
2109,61,249
2110,61,135
2111,61,74
2112,61,41
2113,61,23
2114,61,13
2115,61,7
2116,61,95
2117,61,246
2118,61,363
2119,61,450
2120,61,512
2121,61,557
2122,61,587
2123,61,609
2124,61,530
2125,61,296
2126,61,159
2127,61,86
2128,61,48
2129,61,26
2130,61,15
2131,61,9
2132,61,22
2133,61,191
2134,61,321
2135,61,419
2136,61,490
