Time,Frequency,A0
1210,52,0
1211,52,79
1212,52,167
1213,52,208
1214,52,227
1215,52,237
1216,52,243
1217,52,246
1218,52,247
1219,52,248
1220,52,249
1221,52,83
1222,52,27
1223,52,9
1224,52,4
1225,52,1
1226,52,0
1227,52,0
1228,52,0
1229,52,0
1230,52,51
1231,52,154
1232,52,201
1233,52,224
1234,52,236
1235,52,242
1236,52,245
1237,52,247
1238,52,249
1239,52,249
1240,52,105
1241,52,33
1242,52,11
1243,52,4
1244,52,1
1245,52,0
1246,52,0
1247,52,0
1248,52,0
1249,52,17
1250,52,140
1251,52,195
1252,52,221
1253,52,234
1254,52,241
1255,52,245
1256,52,247
1257,52,248
1258,52,248
1259,52,133
1260,52,42
1261,52,14
1262,52,5
1263,52,2
1264,52,0
1265,52,0
1266,52,0
1267,52,0
1268,52,0
1269,52,122
1270,52,187
1271,52,217
1272,52,232
1273,52,240
1274,52,244
1275,52,247
1276,52,248
1277,52,249
1278,52,169
1279,52,52
1280,52,18
1281,52,6
1282,52,2
1283,52,0
1284,52,0
1285,52,0
1286,52,0
1287,52,0
1288,52,102
1289,52,178
1290,52,213
1291,52,230
1292,52,239
1293,52,244
1294,52,246
1295,52,247
1296,52,249
1297,52,217
1298,52,67
1299,52,22
1300,53,18
1301,53,119
1302,53,187
1303,53,218
1304,53,94
1305,53,29
1306,53,9
1307,53,3
1308,53,0
1309,53,0
1310,53,0
1311,53,0
1312,53,0
1313,53,49
1314,53,154
1315,53,201
1316,53,224
1317,53,236
1318,53,242
1319,53,245
1320,53,247
1321,53,248
1322,53,249
1323,53,85
1324,53,28
1325,53,9
1326,53,3
1327,53,1
1328,53,0
1329,53,0
1330,53,0
1331,53,0
1332,53,76
1333,53,165
1334,53,207
1335,53,227
1336,53,237
1337,53,243
1338,53,246
1339,53,247
1340,53,249
1341,53,227
1342,53,68
1343,53,22
1344,53,8
1345,53,2
1346,53,1
1347,53,0
1348,53,0
1349,53,0
1350,53,0
1351,53,98
1352,53,175
1353,53,211
1354,53,229
1355,53,239
1356,53,243
1357,53,246
1358,53,248
1359,53,249
1360,53,180
1361,53,56
1362,53,18
1363,53,7
1364,53,2
1365,53,0
1366,53,0
1367,53,0
1368,53,0
1369,53,0
1370,53,116
1371,53,184
1372,53,216
1373,53,232
1374,53,240
1375,53,244
1376,53,247
1377,53,248
1378,53,249
1379,53,144
1380,53,45
1381,53,15
1382,53,5
1383,53,2
1384,53,0
1385,53,0
1386,53,0
1387,53,0
1388,53,0
1389,53,134
1390,53,192
1391,53,220
1392,53,234
1393,53,241
1394,53,244
1395,53,247
1396,53,248
1397,53,248
1398,53,116
1399,53,36
1400,54,23
1401,54,122
1402,54,40
1403,54,12
1404,54,4
1405,54,1
1406,54,0
1407,54,0
1408,54,0
1409,54,0
1410,54,0
1411,54,101
1412,54,177
1413,54,213
1414,54,230
1415,54,239
1416,54,243
1417,54,246
1418,54,247
1419,54,248
1420,54,137
1421,54,43
1422,54,14
1423,54,5
1424,54,2
1425,54,0
1426,54,0
1427,54,0
1428,54,0
1429,54,45
1430,54,152
1431,54,201
1432,54,224
1433,54,236
1434,54,242
1435,54,245
1436,54,247
1437,54,248
1438,54,251
1439,54,70
1440,54,23
1441,54,8
1442,54,3
1443,54,0
1444,54,0
1445,54,0
1446,54,0
1447,54,0
1448,54,116
1449,54,184
1450,54,216
1451,54,232
1452,54,240
1453,54,244
1454,54,246
1455,54,248
1456,54,248
1457,54,117
1458,54,37
1459,54,12
1460,54,5
1461,54,1
1462,54,0
1463,54,0
1464,54,0
1465,54,0
1466,54,65
1467,54,160
1468,54,205
1469,54,226
1470,54,236
1471,54,242
1472,54,245
1473,54,247
1474,54,248
1475,54,196
1476,54,60
1477,54,20
1478,54,7
1479,54,2
1480,54,0
1481,54,0
1482,54,0
1483,54,0
1484,54,0
1485,54,127
1486,54,189
1487,54,218
1488,54,233
1489,54,241
1490,54,244
1491,54,247
1492,54,248
1493,54,248
1494,54,99
1495,54,32
1496,54,11
1497,54,3
1498,54,1
1499,54,0
1500,55,12
1501,55,113
1502,55,182
1503,55,216
1504,55,152
1505,55,45
1506,55,14
1507,55,5
1508,55,0
1509,55,0
1510,55,0
1511,55,0
1512,55,0
1513,55,39
1514,55,149
1515,55,200
1516,55,223
1517,55,236
1518,55,241
1519,55,245
1520,55,246
1521,55,248
1522,55,207
1523,55,63
1524,55,21
1525,55,7
1526,55,2
1527,55,0
1528,55,0
1529,55,0
1530,55,0
1531,55,7
1532,55,135
1533,55,193
1534,55,220
1535,55,234
1536,55,241
1537,55,244
1538,55,247
1539,55,248
1540,55,249
1541,55,78
1542,55,25
1543,55,9
1544,55,3
1545,55,0
1546,55,0
1547,55,0
1548,55,0
1549,55,0
1550,55,120
1551,55,186
1552,55,217
1553,55,232
1554,55,240
1555,55,244
1556,55,246
1557,55,247
1558,55,248
1559,55,95
1560,55,30
1561,55,11
1562,55,3
1563,55,1
1564,55,0
1565,55,0
1566,55,0
1567,55,0
1568,55,103
1569,55,177
1570,55,213
1571,55,230
1572,55,239
1573,55,243
1574,55,246
1575,55,247
1576,55,248
1577,55,117
1578,55,37
1579,55,12
1580,55,4
1581,55,2
1582,55,0
1583,55,0
1584,55,0
1585,55,0
1586,55,82
1587,55,168
1588,55,208
1589,55,228
1590,55,238
1591,55,242
1592,55,245
1593,55,247
1594,55,249
1595,55,144
1596,55,45
1597,55,16
1598,55,6
1599,55,2
1600,56,12
1601,56,114
1602,56,183
1603,56,216
1604,56,232
1605,56,240
1606,56,245
1607,56,246
1608,56,77
1609,56,25
1610,56,8
1611,56,3
1612,56,0
1613,56,0
1614,56,0
1615,56,0
1616,56,8
1617,56,136
1618,56,193
1619,56,220
1620,56,234
1621,56,241
1622,56,244
1623,56,246
1624,56,248
1625,56,201
1626,56,62
1627,56,20
1628,56,7
1629,56,2
1630,56,0
1631,56,0
1632,56,0
1633,56,0
1634,56,45
1635,56,151
